761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
762,556.5,278,123
761,556.5,278,123
760,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
762,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
761,556.5,278,123
760,556.5,278,123
761,556.5,278,123
761,556.5,278,123
762,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
761,556.5,278,123
760,556.5,278,123
760,556.5,278,123
759,556.5,278,123
761,557,272,120
765.5,557.5,261,115
766.5,558.5,261,115
759,558,272,120
760,558,272,120
757.5,557,277,122
761,557,272,120
759,557,272,120
758,557,272,120
755,557,272,120
757,557,272,120
753.5,557,277,122
752,557,272,120
758.5,557,277,122
720.5,529.5,283,125
718.5,532,277,122
703.5,529.5,283,125
696.5,534,277,122
687.5,535.5,283,125
683.5,540.5,283,125
678.5,548.5,283,125
671.5,554.5,283,125
673.5,557,277,122
676,556,272,120
680,555,272,120
680.5,562,267,118
676,569,272,120
673,576,272,120
673.5,578,267,118
673.5,577.5,261,115
672,579.5,256,113
673.5,579.5,251,111
673.5,580.5,251,111
673.5,580.5,251,111
673.5,580.5,251,111
675.5,579.5,251,111
672.5,579.5,251,111
673,579.5,246,109
673,578.5,246,109
677,579.5,242,107
678,579.5,242,107
679,579.5,242,107
681.5,579,237,104
683,580,232,102
681,581,232,102
683,581,228,100
682,582,228,100
681,581,232,102
682,581,228,100
681,581,232,102
683,581,228,100
683,581,228,100
683,581,228,100
683,581,228,100
683,581,228,100
683,581,228,100
684,581,228,100
684,581,228,100
684,581,228,100
684,581,228,100
683,580,228,100
683,581,228,100
684,581,228,100
683,581,228,100
684,581,228,100
684,581,228,100
684,581,228,100
685,581,228,100
685,581,228,100
685,581,228,100
685,581,228,100
685,581,228,100
685,581,228,100
